"usage_month","subscription_id","account_id","plan_tier","channel","billing_frequency","is_trial","mrr_amount","customer_status","usage_events","total_usage_count","total_usage_duration_secs","avg_usage_duration_secs","total_error_count","unique_features_used","used_beta_feature","churn_flag","engagement_score","engagement_tier","engagement_segment"
2024-09-01,S-57cd05,A-8b0451,Basic,event,annual,false,779,Active,1,6,1164,1164.0000000000000000,0,1,1,false,14.16,1,Low Engagement
2024-02-01,S-17cfc4,A-592832,Pro,organic,monthly,true,0,Active,1,8,160,160.0000000000000000,0,1,0,false,14.16,1,Low Engagement
2024-09-01,S-46dfac,A-6dee43,Pro,other,annual,true,0,Active,1,4,2160,2160.0000000000000000,1,1,0,false,14.16,1,Low Engagement
2023-09-01,S-4970c1,A-56962b,Basic,partner,annual,false,3097,Active,1,4,2160,2160.0000000000000000,0,1,0,false,14.16,1,Low Engagement
2023-05-01,S-19950d,A-f9cc74,Pro,partner,annual,false,1470,Active,1,8,160,160.0000000000000000,0,1,1,false,14.16,1,Low Engagement
2023-10-01,S-5cff9b,A-0f3e88,Pro,other,monthly,true,0,Active,1,8,168,168.0000000000000000,1,1,1,false,14.17,1,Low Engagement
2024-03-01,S-869978,A-443f6f,Enterprise,organic,monthly,false,3781,Active,1,7,672,672.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-06-01,S-61d573,A-0dbdc6,Pro,other,annual,false,1470,Active,1,7,665,665.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-08-01,S-1261fb,A-fd7ad3,Pro,event,monthly,false,49,Active,1,8,168,168.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-11-01,S-9b8504,A-c37cab,Pro,event,annual,false,637,Active,1,6,1170,1170.0000000000000000,3,1,0,false,14.17,1,Low Engagement
2023-08-01,S-aef80b,A-ccabf0,Enterprise,organic,annual,false,2587,Active,1,7,672,672.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2023-03-01,S-fc8f09,A-68f37c,Enterprise,ads,monthly,false,796,Active,1,5,1665,1665.0000000000000000,4,1,0,false,14.17,1,Low Engagement
2023-09-01,S-1c06f3,A-53f4e3,Basic,event,annual,false,247,Active,1,8,168,168.0000000000000000,2,1,0,false,14.17,1,Low Engagement
2023-03-01,S-275d57,A-b3fe05,Basic,partner,monthly,false,285,Active,1,6,1170,1170.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-12-01,S-de7a48,A-ccc747,Pro,event,annual,false,1127,Churned,1,7,665,665.0000000000000000,0,1,0,true,14.17,1,Low Engagement
2023-05-01,S-1db3e6,A-c608c8,Basic,ads,monthly,false,95,Active,1,8,168,168.0000000000000000,4,1,0,false,14.17,1,Low Engagement
2024-04-01,S-c64e87,A-f3ff05,Enterprise,other,annual,false,5373,Active,1,7,665,665.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-04-01,S-9b96c2,A-02cd81,Enterprise,other,monthly,false,8756,Active,1,6,1170,1170.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2023-06-01,S-d09309,A-d49cc5,Pro,event,monthly,false,3675,Active,1,7,665,665.0000000000000000,1,1,0,false,14.17,1,Low Engagement
2024-03-01,S-02a3aa,A-e2cd1b,Basic,other,annual,true,0,Active,1,6,1170,1170.0000000000000000,2,1,0,false,14.17,1,Low Engagement
2024-10-01,S-8cd315,A-c1e51e,Enterprise,organic,monthly,false,10945,Active,1,7,672,672.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2023-02-01,S-883efd,A-089363,Pro,event,monthly,true,0,Active,1,5,1670,1670.0000000000000000,0,1,0,false,14.17,1,Low Engagement
2024-03-01,S-aadf83,A-700ade,Enterprise,organic,annual,false,1791,Churned,1,8,176,176.0000000000000000,0,1,0,true,14.18,1,Low Engagement
2023-02-01,S-ff4e21,A-7a0d69,Pro,ads,annual,false,294,Active,1,8,184,184.0000000000000000,2,1,0,false,14.18,1,Low Engagement
2023-05-01,S-19f899,A-331424,Enterprise,organic,annual,false,2189,Active,1,4,2184,2184.0000000000000000,1,1,0,false,14.18,1,Low Engagement
2023-03-01,S-95d15a,A-9289f6,Basic,event,annual,false,247,Active,1,6,1182,1182.0000000000000000,2,1,0,false,14.18,1,Low Engagement
2023-12-01,S-17bedf,A-4437e4,Basic,event,monthly,true,0,Churned,1,6,1176,1176.0000000000000000,1,1,0,true,14.18,1,Low Engagement
2024-05-01,S-9af385,A-157070,Basic,ads,monthly,false,513,Active,1,8,176,176.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2023-02-01,S-3aa11b,A-7c83a1,Pro,partner,annual,false,588,Active,1,6,1176,1176.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2024-05-01,S-faee8b,A-56962b,Pro,partner,monthly,true,0,Active,1,6,1182,1182.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2024-01-01,S-8048cc,A-eb7c38,Basic,organic,annual,false,171,Active,1,5,1675,1675.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2024-09-01,S-db3e30,A-40de06,Basic,event,annual,false,532,Active,1,6,1182,1182.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2024-11-01,S-5717da,A-54d94a,Pro,event,monthly,false,1323,Active,1,6,1182,1182.0000000000000000,0,1,1,false,14.18,1,Low Engagement
2024-08-01,S-450fa9,A-186a44,Basic,ads,monthly,false,380,Churned,1,8,184,184.0000000000000000,1,1,0,true,14.18,1,Low Engagement
2024-10-01,S-e41941,A-aa9511,Enterprise,other,monthly,false,5970,Active,1,7,679,679.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2023-04-01,S-927235,A-e61e98,Basic,partner,monthly,false,361,Active,1,8,176,176.0000000000000000,0,1,1,false,14.18,1,Low Engagement
2023-05-01,S-af8f54,A-712426,Enterprise,other,monthly,false,1791,Churned,1,6,1176,1176.0000000000000000,0,1,0,true,14.18,1,Low Engagement
2024-11-01,S-51d8db,A-cc1d8d,Enterprise,other,annual,false,1194,Active,1,6,1176,1176.0000000000000000,1,1,0,false,14.18,1,Low Engagement
2023-11-01,S-c1012c,A-b7b7b7,Enterprise,event,monthly,false,4776,Active,1,7,679,679.0000000000000000,3,1,1,false,14.18,1,Low Engagement
2024-07-01,S-fee9c9,A-779e4e,Enterprise,organic,annual,false,1194,Active,1,6,1182,1182.0000000000000000,0,1,1,false,14.18,1,Low Engagement
2023-02-01,S-55aa8a,A-bad8c1,Pro,organic,monthly,true,0,Active,1,8,176,176.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2024-10-01,S-4911f9,A-bb2f49,Basic,other,annual,false,152,Active,1,8,184,184.0000000000000000,0,1,0,false,14.18,1,Low Engagement
2023-04-01,S-8707e7,A-17939a,Basic,organic,annual,false,266,Active,1,7,693,693.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-09-01,S-75985b,A-3793ee,Enterprise,organic,monthly,true,0,Active,1,4,2188,2188.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-10-01,S-c3bf1d,A-55f257,Pro,organic,annual,false,441,Active,1,8,192,192.0000000000000000,0,1,1,false,14.19,1,Low Engagement
2023-02-01,S-24a63d,A-712533,Basic,organic,annual,false,684,Active,1,7,686,686.0000000000000000,0,1,1,false,14.19,1,Low Engagement
2024-10-01,S-33472f,A-f03140,Enterprise,event,monthly,false,5373,Active,1,7,693,693.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-10-01,S-0bdbb3,A-00cac8,Enterprise,organic,monthly,false,7761,Active,1,5,1685,1685.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-08-01,S-891eb4,A-716841,Pro,other,annual,false,2205,Active,1,7,693,693.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-04-01,S-1b4693,A-cd458b,Enterprise,other,monthly,false,2985,Active,1,8,192,192.0000000000000000,1,1,0,false,14.19,1,Low Engagement
2024-08-01,S-f9ec8f,A-30b4ca,Basic,organic,annual,false,1634,Active,1,7,693,693.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-10-01,S-39a5a7,A-09316c,Basic,organic,monthly,false,1330,Active,1,7,686,686.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-02-01,S-c2eeba,A-65aeb5,Basic,partner,monthly,false,171,Active,1,5,1690,1690.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2024-06-01,S-a3e1e3,A-05d3b3,Enterprise,ads,monthly,true,0,Active,1,6,1188,1188.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2024-07-01,S-58a7c0,A-18793f,Enterprise,organic,monthly,true,0,Active,1,7,686,686.0000000000000000,1,1,0,false,14.19,1,Low Engagement
2023-01-01,S-7fca0e,A-5b4ebb,Basic,other,annual,false,988,Active,1,5,1690,1690.0000000000000000,1,1,0,false,14.19,1,Low Engagement
2024-09-01,S-fe25ff,A-410e86,Enterprise,organic,annual,false,4776,Active,1,7,686,686.0000000000000000,1,1,0,false,14.19,1,Low Engagement
2023-11-01,S-2fcf09,A-d792a6,Enterprise,organic,monthly,true,0,Active,1,6,1188,1188.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-09-01,S-ebe172,A-c4ea60,Basic,other,monthly,false,342,Active,1,4,2188,2188.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-03-01,S-183460,A-310452,Basic,other,annual,false,171,Active,1,8,192,192.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-03-01,S-3128b4,A-30b4ca,Enterprise,organic,monthly,false,17114,Active,1,6,1188,1188.0000000000000000,0,1,1,false,14.19,1,Low Engagement
2024-01-01,S-834a48,A-86cdb4,Basic,partner,monthly,true,0,Active,1,7,693,693.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2024-02-01,S-22eb3c,A-0a282f,Basic,organic,monthly,false,1140,Active,1,8,192,192.0000000000000000,0,1,0,false,14.19,1,Low Engagement
2023-10-01,S-6d09f2,A-f92792,Basic,ads,monthly,false,57,Active,1,6,1200,1200.0000000000000000,2,1,0,false,14.20,1,Low Engagement
2024-03-01,S-e05ab8,A-0158bb,Pro,partner,monthly,false,1029,Active,1,5,1700,1700.0000000000000000,2,1,0,false,14.20,1,Low Engagement
2024-02-01,S-bf9b37,A-692f18,Pro,other,annual,false,294,Active,1,7,700,700.0000000000000000,3,1,0,false,14.20,1,Low Engagement
2023-06-01,S-01b2dc,A-cc102e,Basic,partner,annual,false,247,Active,1,5,1695,1695.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2023-11-01,S-a648e7,A-3b5cd1,Basic,event,annual,false,247,Active,1,6,1200,1200.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2024-12-01,S-bbafad,A-854864,Basic,event,annual,false,380,Churned,1,7,700,700.0000000000000000,0,1,1,true,14.20,1,Low Engagement
2024-08-01,S-a86344,A-00bed1,Pro,ads,annual,false,1764,Active,1,8,200,200.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2024-05-01,S-639d60,A-84ebe4,Enterprise,ads,annual,true,0,Active,1,4,2200,2200.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2024-09-01,S-c5835c,A-812c5b,Basic,organic,monthly,true,0,Active,1,5,1700,1700.0000000000000000,1,1,0,false,14.20,1,Low Engagement
2023-11-01,S-42671b,A-118f1c,Enterprise,other,annual,false,6368,Active,1,8,200,200.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2023-05-01,S-9ed535,A-4f18f0,Enterprise,other,annual,false,4776,Active,1,6,1200,1200.0000000000000000,0,1,0,false,14.20,1,Low Engagement
2023-07-01,S-40adae,A-8145a0,Basic,partner,monthly,false,190,Active,1,4,2200,2200.0000000000000000,1,1,0,false,14.20,1,Low Engagement
2023-10-01,S-e0f238,A-463db0,Pro,partner,annual,false,1715,Active,1,8,208,208.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-05-01,S-799da2,A-95b24a,Pro,event,monthly,false,1862,Active,1,7,707,707.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-02-01,S-c5a75d,A-66224b,Pro,other,annual,false,4508,Active,1,6,1212,1212.0000000000000000,2,1,1,false,14.21,1,Low Engagement
2023-05-01,S-0aba5b,A-180abf,Pro,event,monthly,true,0,Active,1,6,1206,1206.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-11-01,S-7d4d45,A-474ad4,Basic,organic,annual,false,323,Active,1,7,707,707.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-07-01,S-cfb246,A-ee42db,Basic,ads,annual,true,0,Active,1,8,208,208.0000000000000000,1,1,0,false,14.21,1,Low Engagement
2023-12-01,S-5eeb46,A-37f969,Basic,partner,annual,false,570,Active,1,6,1212,1212.0000000000000000,2,1,0,false,14.21,1,Low Engagement
2024-11-01,S-63c794,A-158f4e,Pro,other,annual,false,2989,Active,1,7,707,707.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-01-01,S-7ac30a,A-54ecc2,Enterprise,partner,annual,false,995,Active,1,6,1212,1212.0000000000000000,1,1,1,false,14.21,1,Low Engagement
2024-01-01,S-6696a0,A-82861f,Basic,organic,monthly,false,779,Active,1,6,1206,1206.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-09-01,S-ae6295,A-50f3f7,Pro,partner,annual,false,1519,Active,1,7,714,714.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-01-01,S-e5efce,A-cea1f0,Pro,event,annual,false,392,Active,1,7,707,707.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-07-01,S-8106d9,A-3a5ad8,Pro,organic,monthly,false,1764,Active,1,8,208,208.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-09-01,S-df0314,A-39ddf4,Pro,partner,monthly,false,1960,Active,1,7,707,707.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-12-01,S-a02981,A-7920cc,Basic,ads,monthly,false,741,Active,1,4,2212,2212.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-11-01,S-b5d3cc,A-d3c88e,Enterprise,event,monthly,false,3184,Active,1,8,208,208.0000000000000000,2,1,0,false,14.21,1,Low Engagement
2023-12-01,S-7a06fe,A-5a92e7,Pro,ads,monthly,false,1372,Active,1,8,208,208.0000000000000000,4,1,0,false,14.21,1,Low Engagement
2023-02-01,S-1dfa14,A-d3c88e,Enterprise,event,annual,false,3184,Active,1,5,1710,1710.0000000000000000,2,1,0,false,14.21,1,Low Engagement
2023-08-01,S-1053c9,A-69b156,Basic,other,annual,false,266,Active,1,8,208,208.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2024-10-01,S-628884,A-f3ff05,Basic,other,annual,false,361,Active,1,7,714,714.0000000000000000,0,1,0,false,14.21,1,Low Engagement
2023-07-01,S-301b73,A-cab532,Basic,organic,annual,false,912,Active,1,8,224,224.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-04-01,S-0d4d11,A-d77f4c,Basic,partner,monthly,true,0,Active,1,8,224,224.0000000000000000,2,1,0,false,14.22,1,Low Engagement
2023-09-01,S-9bb9da,A-0be015,Pro,event,monthly,true,0,Active,1,6,1218,1218.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-09-01,S-94c40b,A-7c6b6b,Pro,other,annual,false,1274,Churned,1,6,1218,1218.0000000000000000,0,1,0,true,14.22,1,Low Engagement
2023-09-01,S-6c877e,A-712533,Enterprise,organic,monthly,true,0,Active,1,5,1715,1715.0000000000000000,0,1,1,false,14.22,1,Low Engagement
2023-03-01,S-cfd4a3,A-8bde0c,Pro,organic,annual,false,4557,Active,1,5,1720,1720.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-05-01,S-0d4d11,A-d77f4c,Basic,partner,monthly,true,0,Active,1,6,1218,1218.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-02-01,S-9780e9,A-dcc2f0,Basic,organic,annual,true,0,Active,1,8,224,224.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-09-01,S-1f505e,A-95b24a,Basic,event,annual,false,722,Active,1,8,216,216.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-11-01,S-b1dce0,A-fd7ad3,Basic,event,monthly,false,228,Active,1,8,224,224.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-08-01,S-95c467,A-c37601,Pro,partner,annual,false,490,Active,1,4,2220,2220.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-02-01,S-549438,A-ac9111,Pro,event,annual,false,1127,Active,1,5,1720,1720.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-11-01,S-e4ba87,A-e40f45,Basic,organic,annual,false,513,Active,1,8,224,224.0000000000000000,2,1,0,false,14.22,1,Low Engagement
2023-11-01,S-f762a3,A-158f4e,Enterprise,other,annual,false,12139,Active,1,6,1218,1218.0000000000000000,1,1,0,false,14.22,1,Low Engagement
2024-10-01,S-5ae105,A-296d7c,Basic,other,monthly,false,361,Active,1,8,224,224.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-07-01,S-e79dbc,A-2e4581,Pro,partner,monthly,true,0,Active,1,8,216,216.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-10-01,S-f2d47e,A-6dee43,Enterprise,other,monthly,true,0,Active,1,4,2220,2220.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-03-01,S-15a897,A-d26ab4,Enterprise,organic,annual,true,0,Active,1,5,1720,1720.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-12-01,S-c89bff,A-68f37c,Basic,ads,monthly,false,228,Active,1,4,2220,2220.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-01-01,S-ba67a5,A-fce879,Enterprise,partner,annual,false,3781,Active,1,8,224,224.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-04-01,S-9de4eb,A-039727,Enterprise,organic,monthly,false,4975,Active,1,8,216,216.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2023-01-01,S-1f9da0,A-977ca0,Basic,partner,monthly,false,209,Active,1,6,1218,1218.0000000000000000,4,1,0,false,14.22,1,Low Engagement
2023-12-01,S-e5a001,A-922109,Basic,ads,monthly,true,0,Active,1,6,1218,1218.0000000000000000,0,1,0,false,14.22,1,Low Engagement
2024-10-01,S-8dd1f6,A-098560,Pro,ads,monthly,false,588,Active,1,8,224,224.0000000000000000,4,1,0,false,14.22,1,Low Engagement
2023-12-01,S-40d87e,A-f03140,Pro,event,annual,false,1372,Active,1,5,1725,1725.0000000000000000,1,1,0,false,14.23,1,Low Engagement
2024-07-01,S-0ecec7,A-756192,Enterprise,other,monthly,false,3781,Active,1,7,728,728.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-09-01,S-091a8d,A-098560,Pro,ads,monthly,true,0,Active,1,4,2232,2232.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2023-04-01,S-39a28e,A-08e34e,Enterprise,event,monthly,true,0,Active,1,7,728,728.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-10-01,S-5a5338,A-5ed98d,Basic,partner,annual,true,0,Active,1,8,232,232.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2023-04-01,S-3781d0,A-5a215a,Enterprise,other,annual,false,17313,Churned,1,4,2228,2228.0000000000000000,0,1,0,true,14.23,1,Low Engagement
2024-07-01,S-79bf38,A-9779ad,Enterprise,event,monthly,false,7960,Active,1,5,1730,1730.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-05-01,S-7ab68f,A-bcbe98,Basic,other,annual,true,0,Active,1,4,2228,2228.0000000000000000,2,1,0,false,14.23,1,Low Engagement
2023-07-01,S-d02277,A-05f0e5,Enterprise,partner,monthly,false,18308,Active,1,8,232,232.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-03-01,S-e9b437,A-0f7d77,Pro,partner,monthly,false,539,Active,1,5,1730,1730.0000000000000000,1,1,0,false,14.23,1,Low Engagement
2023-12-01,S-0e8b21,A-8adedc,Basic,event,monthly,false,418,Active,1,7,728,728.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-06-01,S-951de6,A-ccb686,Basic,other,annual,false,190,Churned,1,7,728,728.0000000000000000,0,1,0,true,14.23,1,Low Engagement
2023-01-01,S-34f8ad,A-484819,Basic,organic,annual,false,342,Active,1,7,728,728.0000000000000000,1,1,0,false,14.23,1,Low Engagement
2023-06-01,S-82848e,A-bece89,Enterprise,event,annual,false,5174,Active,1,7,728,728.0000000000000000,1,1,0,false,14.23,1,Low Engagement
2024-12-01,S-004eb4,A-ab438f,Enterprise,ads,annual,false,2587,Active,1,7,728,728.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2023-01-01,S-bb82ac,A-e19ff6,Basic,partner,annual,false,722,Active,1,8,232,232.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-09-01,S-e7e4bd,A-1f0ac7,Enterprise,other,annual,false,4776,Active,1,5,1730,1730.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-04-01,S-f366b3,A-ac85cd,Pro,partner,annual,false,4165,Active,1,8,232,232.0000000000000000,0,1,0,false,14.23,1,Low Engagement
2024-11-01,S-f4097a,A-faa28c,Enterprise,organic,monthly,false,9552,Active,1,6,1230,1230.0000000000000000,6,1,0,false,14.23,1,Low Engagement
2024-11-01,S-33deb8,A-427b69,Pro,other,annual,false,833,Active,1,8,232,232.0000000000000000,3,1,0,false,14.23,1,Low Engagement
2023-02-01,S-cd13b5,A-6e7827,Pro,other,monthly,false,1715,Active,1,8,240,240.0000000000000000,4,1,0,false,14.24,1,Low Engagement
2024-01-01,S-428e9a,A-8ae3fc,Enterprise,ads,monthly,true,0,Active,1,7,735,735.0000000000000000,4,1,0,false,14.24,1,Low Engagement
2024-10-01,S-1f5841,A-b30291,Basic,event,annual,false,95,Active,1,7,735,735.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-02-01,S-d7d398,A-fb186e,Enterprise,organic,annual,true,0,Active,1,8,240,240.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-01-01,S-9b96c2,A-02cd81,Enterprise,other,monthly,false,8756,Active,1,7,735,735.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-07-01,S-db7c1d,A-4814a3,Basic,event,monthly,false,1653,Active,1,7,735,735.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-12-01,S-b8daaa,A-4bfa33,Enterprise,event,annual,true,0,Active,1,7,735,735.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-03-01,S-b8a3b6,A-e7beab,Pro,organic,annual,false,2793,Active,1,7,735,735.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-10-01,S-e63c67,A-1f7acb,Pro,ads,annual,false,3136,Active,1,7,735,735.0000000000000000,1,1,0,false,14.24,1,Low Engagement
2023-03-01,S-e052d8,A-4e44e8,Pro,ads,annual,true,0,Active,1,7,735,735.0000000000000000,2,1,0,false,14.24,1,Low Engagement
2023-09-01,S-a44d30,A-e08cd3,Enterprise,ads,monthly,false,13333,Active,1,6,1236,1236.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2024-10-01,S-e76e80,A-832ec2,Basic,event,monthly,true,0,Active,1,7,742,742.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2023-01-01,S-cd4dcd,A-cb5333,Pro,ads,monthly,false,1617,Active,1,6,1242,1242.0000000000000000,1,1,0,false,14.24,1,Low Engagement
2024-08-01,S-7134c2,A-544d0a,Pro,organic,annual,false,1421,Active,1,7,742,742.0000000000000000,0,1,0,false,14.24,1,Low Engagement
2024-01-01,S-78e1c6,A-7e0a10,Enterprise,ads,monthly,false,9154,Active,1,8,240,240.0000000000000000,1,1,0,false,14.24,1,Low Engagement
2023-05-01,S-2a53d5,A-5a184f,Basic,other,annual,false,1406,Active,1,7,749,749.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-08-01,S-2178f0,A-b30291,Basic,event,monthly,true,0,Churned,1,8,248,248.0000000000000000,0,1,1,true,14.25,1,Low Engagement
2024-09-01,S-9daaad,A-e693b6,Enterprise,event,monthly,true,0,Active,1,7,749,749.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-05-01,S-6ef81d,A-0b0d6d,Basic,organic,annual,false,475,Churned,1,8,248,248.0000000000000000,4,1,0,true,14.25,1,Low Engagement
2023-07-01,S-101201,A-d49cc5,Basic,event,annual,false,950,Active,1,8,248,248.0000000000000000,3,1,0,false,14.25,1,Low Engagement
2024-02-01,S-303f63,A-ba6516,Basic,ads,monthly,false,513,Active,1,8,248,248.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2024-07-01,S-c3ecd8,A-d82ef9,Basic,other,monthly,false,494,Active,1,6,1248,1248.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2024-09-01,S-532e80,A-993085,Enterprise,ads,annual,false,6169,Active,1,8,248,248.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2023-03-01,S-fe6eb1,A-2446e3,Enterprise,organic,monthly,false,5373,Active,1,6,1254,1254.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2024-03-01,S-a9ca9b,A-b9eed8,Enterprise,organic,annual,false,3383,Active,1,7,749,749.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-03-01,S-f9df40,A-956988,Basic,ads,annual,false,1330,Active,1,6,1254,1254.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2024-02-01,S-46eb1c,A-089363,Basic,event,annual,false,209,Active,1,6,1254,1254.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2023-04-01,S-a5d1e3,A-e19ff6,Basic,partner,monthly,false,342,Active,1,8,248,248.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2024-08-01,S-c23126,A-a45270,Enterprise,ads,annual,false,2189,Active,1,7,749,749.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-07-01,S-e301c9,A-1e1b80,Enterprise,other,monthly,true,0,Active,1,7,749,749.0000000000000000,2,1,0,false,14.25,1,Low Engagement
2023-02-01,S-c96d86,A-1e1b80,Basic,other,annual,false,950,Active,1,5,1750,1750.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-06-01,S-022a1e,A-c42f1f,Pro,other,annual,false,539,Active,1,5,1750,1750.0000000000000000,0,1,1,false,14.25,1,Low Engagement
2024-11-01,S-ef398a,A-b44e3e,Enterprise,ads,annual,false,7960,Active,1,8,248,248.0000000000000000,0,1,1,false,14.25,1,Low Engagement
2024-12-01,S-22eb3c,A-0a282f,Basic,organic,monthly,false,1140,Active,1,7,749,749.0000000000000000,2,1,0,false,14.25,1,Low Engagement
2023-11-01,S-c1316c,A-855a48,Enterprise,partner,annual,false,11940,Active,1,8,248,248.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2024-03-01,S-542c37,A-812c5b,Pro,organic,monthly,false,2695,Active,1,8,248,248.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-08-01,S-bb3c63,A-94d3da,Basic,other,monthly,false,779,Active,1,8,248,248.0000000000000000,1,1,0,false,14.25,1,Low Engagement
2024-11-01,S-5bbfe3,A-1ac5e0,Basic,event,monthly,false,627,Active,1,6,1254,1254.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-12-01,S-648618,A-726cfa,Pro,partner,monthly,false,1029,Active,1,4,2248,2248.0000000000000000,0,1,0,false,14.25,1,Low Engagement
2023-12-01,S-6904e6,A-39b19f,Pro,partner,monthly,false,784,Active,1,6,1254,1254.0000000000000000,4,1,0,false,14.25,1,Low Engagement
2023-05-01,S-224bca,A-3b5cd1,Enterprise,event,monthly,false,3582,Active,1,8,264,264.0000000000000000,0,1,0,false,14.26,1,Low Engagement
2024-03-01,S-c14b9d,A-91e948,Basic,partner,monthly,false,779,Active,1,7,756,756.0000000000000000,2,1,0,false,14.26,1,Low Engagement
